timestamp,latency,error_rate,cpu,memory,request_time,latency_anomaly,latency_slope,memory_slope,error_trend,risk_score
2026-01-01 01:55:30,163.0,0.1977,64.74,70.17,1238.45,3.79,0.666,0.4923,-0.0014,0.0257
2026-01-01 01:56:00,162.69,0.219,64.94,69.13,1166.37,3.44,-6.8464,-0.6164,0.0029,0.0499
2026-01-01 01:56:30,149.3,0.1484,68.8,68.94,1258.83,-9.7,2.0152,0.013,0.0009,0.0644
2026-01-01 01:57:00,166.72,0.2195,73.59,69.15,1252.54,7.39,2.6747,-0.0622,0.0009,0.0537
2026-01-01 01:57:30,154.65,0.1932,74.62,68.81,1286.85,-4.48,-0.9081,-1.5784,-0.0024,0.0344
2026-01-01 01:58:00,164.9,0.2232,70.1,65.99,1191.76,5.77,3.836,0.0326,0.0017,0.049
2026-01-01 01:58:30,162.32,0.2273,72.36,68.88,1188.49,3.27,-2.0574,0.884,0.0007,0.0298
2026-01-01 01:59:00,160.79,0.198,69.75,67.76,1215.54,1.57,4.1187,2.9369,0.0007,0.0353
2026-01-01 01:59:30,170.56,0.2252,66.24,74.75,1263.48,11.1,-3.977,-0.2751,0.0004,0.0816
2026-01-01 02:00:00,152.83,0.2086,65.75,67.21,1333.61,-6.3,-5.6486,-2.1791,-0.0027,0.0669
2026-01-01 02:00:30,159.26,0.177,70.11,70.39,1270.16,0.03,7.0846,1.8858,0.0013,0.0352
2026-01-01 02:01:00,167.0,0.214,65.61,70.98,1280.94,7.64,-8.5437,-0.5569,-0.001,0.0814
2026-01-01 02:01:30,142.18,0.1109,68.51,69.28,1215.33,-16.83,-4.7828,-0.3886,-0.0045,0.119
2026-01-01 02:02:00,157.44,0.1921,71.99,70.21,1189.48,-1.64,11.9401,-1.1116,-0.001,0.0623
2026-01-01 02:02:30,166.06,0.2441,67.99,67.06,1206.51,6.87,3.6537,-1.4345,0.0044,0.0594
2026-01-01 02:03:00,164.75,0.2189,69.74,67.34,1257.47,5.36,-2.7972,0.8714,-0.0023,0.045
2026-01-01 02:03:30,160.46,0.2117,69.51,68.8,1204.68,1.12,-2.0379,1.0513,0.0012,0.0176
2026-01-01 02:04:00,160.67,0.1695,68.6,69.44,1219.62,1.18,-1.2522,0.6413,-0.0013,0.0133
2026-01-01 02:04:30,157.96,0.1538,68.21,70.08,1277.99,-1.46,-3.3741,-0.4018,-0.0043,0.023
2026-01-01 02:05:00,153.92,0.1877,66.28,68.64,1254.91,-5.51,0.1363,0.6013,-0.0008,0.0339
2026-01-01 02:05:30,158.23,0.1623,65.6,71.28,1303.93,-1.24,1.9888,0.6427,-0.0018,0.0168
2026-01-01 02:06:00,157.9,0.2181,62.53,69.92,1276.94,-1.71,-1.7892,-2.5146,-0.0,0.025
2026-01-01 02:06:30,154.65,0.1525,67.94,66.25,1224.8,-4.72,1.2442,0.1327,0.0002,0.0323
2026-01-01 02:07:00,160.39,0.2158,65.0,70.19,1295.56,0.95,0.3487,2.7299,-0.0002,0.0152
2026-01-01 02:07:30,155.35,0.1679,73.96,71.71,1172.69,-3.93,-1.2809,0.3705,-0.0013,0.0286
2026-01-01 02:08:00,157.83,0.1758,67.36,70.93,1260.6,-1.51,1.4978,0.2616,-0.0024,0.015
2026-01-01 02:08:30,158.35,0.177,73.09,72.24,1243.38,-1.02,4.0044,-1.6846,-0.0025,0.0274
2026-01-01 02:09:00,165.83,0.2579,71.09,67.56,1274.58,6.21,2.3697,-0.5362,0.003,0.0471
2026-01-01 02:09:30,163.08,0.2269,73.69,71.16,1335.38,3.37,-4.2763,2.1279,0.0001,0.0438
2026-01-01 02:10:00,157.28,0.1765,69.77,71.82,1282.43,-2.28,-5.7494,-0.9986,-0.0016,0.0398
2026-01-01 02:10:30,151.59,0.1619,69.37,69.17,1249.35,-7.69,3.4595,-0.0436,-0.0008,0.0587
2026-01-01 02:11:00,164.2,0.1914,70.73,71.73,1183.82,4.74,4.3106,-1.0047,-0.0011,0.0482
2026-01-01 02:11:30,160.21,0.1839,65.56,67.16,1186.53,0.47,4.6248,-1.0918,0.0036,0.0248
2026-01-01 02:12:00,173.45,0.2607,68.19,69.54,1145.73,13.39,2.3535,-0.5496,0.0034,0.0892
2026-01-01 02:12:30,164.91,0.2366,66.51,66.06,1263.28,4.92,-9.2845,-0.6056,-0.0004,0.0687
2026-01-01 02:13:00,154.88,0.1611,71.29,68.33,1207.6,-5.06,-1.8778,0.8228,-0.0029,0.0393
2026-01-01 02:13:30,161.16,0.1902,72.04,67.7,1192.6,1.25,-5.0111,2.1119,-0.0011,0.0344
2026-01-01 02:14:00,144.86,0.1189,67.02,72.56,1303.63,-14.85,-3.7049,1.1526,-0.0025,0.1054
2026-01-01 02:14:30,153.75,0.1794,68.07,70.01,1326.11,-5.84,7.4496,-1.1886,0.0013,0.0684
2026-01-01 02:15:00,159.76,0.22,69.1,70.18,1158.96,0.35,2.305,-0.2729,0.0016,0.0116
2026-01-01 02:15:30,158.36,0.1957,69.09,69.46,1359.94,-1.09,-0.2981,-2.5862,0.0017,0.0153
2026-01-01 02:16:00,159.16,0.1735,71.36,65.01,1311.86,-0.24,-2.1259,-1.0231,-0.0022,0.0127
2026-01-01 02:16:30,154.11,0.1849,71.49,67.42,1289.02,-5.2,3.1228,3.8351,0.0016,0.0554
2026-01-01 02:17:00,165.41,0.237,68.46,72.68,1320.76,5.88,0.1119,2.8197,0.0011,0.0434
2026-01-01 02:17:30,154.33,0.2134,69.29,73.06,1241.36,-5.25,-3.7882,-2.4384,0.0023,0.0538
2026-01-01 02:18:00,157.83,0.2083,75.02,67.8,1249.03,-1.56,1.2994,-1.623,0.0016,0.019
2026-01-01 02:18:30,156.93,0.1922,68.33,69.81,1260.26,-2.49,-2.9019,0.6858,0.0008,0.0281
2026-01-01 02:19:00,152.03,0.1575,71.69,69.17,1195.48,-7.16,-0.0787,-0.7724,-0.005,0.0439
2026-01-01 02:19:30,156.77,0.202,67.35,68.27,1310.38,-2.26,3.6823,2.0431,-0.0012,0.0345
2026-01-01 02:20:00,159.39,0.2101,69.56,73.26,1295.09,0.4,0.2512,2.0869,0.0017,0.0094
2026-01-01 02:20:30,157.27,0.1747,73.51,72.44,1218.67,-1.6,-3.9398,0.4984,0.0006,0.0266
2026-01-01 02:21:00,151.51,0.1335,68.19,74.26,1298.42,-7.14,-2.3193,-2.9541,-0.0029,0.0605
2026-01-01 02:21:30,152.64,0.1603,72.32,66.53,1278.43,-6.08,2.961,-2.589,-0.0012,0.0557
2026-01-01 02:22:00,157.43,0.126,69.72,69.08,1302.62,-1.1,3.4284,2.1719,-0.0067,0.0271
2026-01-01 02:22:30,159.49,0.2013,63.31,70.88,1210.91,0.86,-2.4887,1.8124,-0.0018,0.0206
2026-01-01 02:23:00,152.46,0.1288,66.9,72.7,1226.63,-5.92,-1.8039,1.4021,-0.0016,0.046
2026-01-01 02:23:30,155.88,0.1811,72.5,73.68,1272.67,-2.37,4.2594,-0.6882,-0.0005,0.033
2026-01-01 02:24:00,160.98,0.2099,69.08,71.33,1254.91,2.72,4.9447,-1.7893,0.0046,0.0417
2026-01-01 02:24:30,165.77,0.2079,73.09,70.1,1248.63,7.61,1.8484,0.4893,0.0014,0.053
2026-01-01 02:25:00,164.67,0.2218,70.8,72.3,1206.33,6.28,-1.8535,0.9393,0.0001,0.0467
2026-01-01 02:25:30,162.07,0.1865,69.32,71.98,1422.99,3.62,-4.7968,0.0322,-0.0005,0.0404
2026-01-01 02:26:00,155.08,0.165,69.01,72.37,1326.69,-3.13,-2.5925,-0.6246,-0.0004,0.0303
2026-01-01 02:26:30,156.88,0.1784,67.09,70.73,1289.32,-1.63,2.5699,-1.2876,-0.0003,0.0236
2026-01-01 02:27:00,160.22,0.1865,71.98,69.79,1186.41,1.66,-3.017,-1.5073,-0.0025,0.0264
2026-01-01 02:27:30,150.85,0.1413,72.38,67.72,1227.56,-7.41,0.6661,1.2953,-0.0036,0.0496
2026-01-01 02:28:00,161.55,0.1808,67.79,72.38,1332.04,3.36,-2.7445,2.316,-0.0014,0.0379
2026-01-01 02:28:30,145.36,0.1227,69.38,72.35,1275.0,-12.53,-4.7201,-0.6272,-0.0035,0.0944
2026-01-01 02:29:00,152.11,0.1157,66.37,71.13,1242.91,-5.61,8.7015,-0.9762,-0.0021,0.0716
2026-01-01 02:29:30,162.76,0.2112,62.97,70.4,1458.91,4.94,0.501,-2.245,0.0005,0.0376
2026-01-01 02:30:00,153.11,0.1876,74.95,66.64,1258.13,-4.69,-0.5686,0.8294,-0.0011,0.0316
2026-01-01 02:30:30,161.62,0.2027,66.23,72.05,1238.63,3.76,4.1365,2.0937,0.0014,0.0454
2026-01-01 02:31:00,161.39,0.1573,69.66,70.83,1290.44,3.45,-2.2385,-0.8234,0.0012,0.0313
2026-01-01 02:31:30,157.15,0.2061,70.76,70.41,1263.68,-0.84,-5.1938,0.6531,0.0023,0.0279
2026-01-01 02:32:00,151.0,0.1612,69.16,72.13,1268.69,-6.8,-1.0398,-0.6788,0.0018,0.0455
2026-01-01 02:32:30,155.07,0.189,72.99,69.05,1340.49,-2.73,-0.0462,-1.8876,-0.0006,0.0215
2026-01-01 02:33:00,150.91,0.1192,68.98,68.36,1265.53,-6.75,-1.8033,0.9262,-0.0005,0.0492
2026-01-01 02:33:30,151.46,0.1243,74.01,70.9,1306.1,-6.06,-0.0901,3.1105,-0.0028,0.0453
2026-01-01 02:34:00,150.73,0.137,71.37,74.58,1287.59,-6.49,-0.9416,0.1545,-0.0036,0.0415
2026-01-01 02:34:30,149.58,0.1372,72.08,71.21,1298.33,-7.37,-0.9894,-1.5674,-0.0035,0.0516
2026-01-01 02:35:00,148.75,0.1452,67.44,71.44,1388.59,-8.03,-1.4757,1.5262,-0.0038,0.0574
2026-01-01 02:35:30,146.63,0.0989,72.91,74.26,1291.45,-10.05,7.099,-0.8498,-0.0044,0.0905
2026-01-01 02:36:00,162.95,0.2162,67.75,69.74,1309.73,6.29,2.1884,-0.3678,0.0026,0.0463
2026-01-01 02:36:30,151.0,0.1168,71.59,73.53,1252.04,-5.46,-5.9869,1.5138,-0.0031,0.0612
2026-01-01 02:37:00,150.97,0.1631,72.04,72.77,1190.03,-5.05,3.3137,-1.1178,-0.0012,0.0462
2026-01-01 02:37:30,157.63,0.1325,69.45,71.29,1275.25,1.76,0.8877,-1.3602,-0.0004,0.0176
2026-01-01 02:38:00,152.75,0.1304,72.91,70.05,1268.04,-3.08,-1.0373,0.1005,-0.0025,0.0218
2026-01-01 02:38:30,155.56,0.1647,69.66,71.49,1242.8,-0.16,0.4599,-0.523,0.0021,0.0036
2026-01-01 02:39:00,153.67,0.167,72.01,69.01,1293.24,-2.23,6.8814,-0.731,0.0026,0.0433
2026-01-01 02:39:30,169.32,0.2477,69.29,70.03,1361.44,13.11,1.3881,1.3406,0.0018,0.0862
2026-01-01 02:40:00,156.44,0.1863,68.03,71.69,1328.84,0.3,-10.3546,1.2738,-0.0001,0.0484
2026-01-01 02:40:30,148.61,0.1464,71.63,72.58,1331.74,-7.33,-2.1234,1.045,-0.0028,0.0544
2026-01-01 02:41:00,152.2,0.2001,68.71,73.78,1308.67,-3.61,3.7902,-1.0542,0.0021,0.0396
2026-01-01 02:41:30,156.19,0.1554,70.57,70.47,1285.22,0.34,-1.118,-1.5177,-0.0025,0.0108
2026-01-01 02:42:00,149.96,0.1569,69.81,70.74,1289.41,-5.58,-4.8528,0.3073,-0.0002,0.0531
2026-01-01 02:42:30,146.49,0.1601,66.71,71.09,1251.51,-8.9,1.2354,-0.0693,-0.0014,0.0566
2026-01-01 02:43:00,152.43,0.2063,66.4,70.6,1305.37,-2.84,6.6566,1.8085,0.0044,0.0496
2026-01-01 02:43:30,159.8,0.2385,65.63,74.7,1241.29,4.47,-4.3196,0.0506,0.0057,0.0435
2026-01-01 02:44:00,143.79,0.0986,66.21,70.7,1312.36,-11.37,-0.9838,1.6057,-0.0019,0.0752
2026-01-01 02:44:30,157.83,0.2055,75.6,77.91,1249.56,2.64,6.0104,-1.218,0.0034,0.0438
2026-01-01 02:45:00,155.81,0.1822,69.65,68.27,1341.5,0.7,-6.4249,-2.3637,0.0019,0.0379
2026-01-01 02:45:30,144.98,0.1093,68.14,73.19,1197.61,-9.89,-0.0023,0.2112,0.0005,0.0577
2026-01-01 02:46:00,155.81,0.1827,64.63,68.69,1237.99,0.85,6.1341,0.5781,-0.0017,0.0316
2026-01-01 02:46:30,157.25,0.1727,68.4,74.34,1247.55,2.2,-3.5336,2.7852,0.0028,0.036
2026-01-01 02:47:00,148.74,0.1834,72.88,74.26,1277.54,-6.13,-3.856,-0.713,0.001,0.0535
2026-01-01 02:47:30,149.54,0.1251,68.96,72.92,1317.69,-5.14,0.343,-2.3937,-0.0004,0.0386
2026-01-01 02:48:00,149.43,0.133,75.92,69.47,1302.13,-5.19,1.1452,1.4932,0.0001,0.0392
2026-01-01 02:48:30,151.83,0.1399,72.83,75.9,1273.75,-2.71,-0.8913,1.1438,-0.0012,0.0224
2026-01-01 02:49:00,147.64,0.1374,69.22,71.76,1297.66,-6.62,-0.2817,-2.1123,-0.0015,0.0461
2026-01-01 02:49:30,151.26,0.1496,71.81,71.68,1349.97,-2.71,-0.5497,0.1688,-0.0049,0.0178
2026-01-01 02:50:00,146.54,0.1421,73.66,72.1,1157.19,-7.07,2.5117,0.7207,-0.0022,0.0534
2026-01-01 02:50:30,156.29,0.1883,73.31,73.12,1196.05,2.79,2.9439,-0.0496,0.0021,0.0279
2026-01-01 02:51:00,152.43,0.1235,69.44,72.0,1278.01,-1.01,-3.2554,0.6004,-0.0038,0.0206
2026-01-01 02:51:30,149.78,0.1762,74.9,74.32,1191.8,-3.53,-3.2345,1.5112,0.001,0.0383
2026-01-01 02:52:00,145.96,0.0911,70.27,75.02,1344.8,-7.05,-0.7044,0.4058,-0.0033,0.0447
2026-01-01 02:52:30,148.37,0.1207,64.52,75.13,1253.44,-4.6,-0.6491,-1.9845,-0.002,0.0353
2026-01-01 02:53:00,144.67,0.1558,68.28,71.05,1278.84,-7.97,3.2038,-0.339,-0.0025,0.0603
2026-01-01 02:53:30,154.78,0.1887,64.31,74.45,1321.19,1.96,1.259,1.4859,-0.0025,0.0207
2026-01-01 02:54:00,147.18,0.1269,64.54,74.03,1366.54,-5.54,-3.8527,0.9369,0.0014,0.0507
2026-01-01 02:54:30,147.07,0.1634,71.65,76.33,1293.86,-5.34,-3.2745,-0.6038,-0.0021,0.046
2026-01-01 02:55:00,140.63,0.0692,70.95,72.82,1165.06,-11.52,6.8872,-2.4407,-0.0057,0.1036
2026-01-01 02:55:30,160.84,0.1944,71.98,71.45,1268.96,8.7,5.5676,0.0268,0.0043,0.0734
2026-01-01 02:56:00,151.77,0.1628,71.59,72.87,1349.46,-0.18,-5.7231,1.64,-0.001,0.0295
2026-01-01 02:56:30,149.4,0.139,72.82,74.73,1283.05,-2.4,-4.2447,1.5914,-0.0017,0.0362
2026-01-01 02:57:00,143.28,0.095,68.11,76.05,1385.31,-8.36,-1.1294,-2.4527,-0.0044,0.061
2026-01-01 02:57:30,147.14,0.1236,70.99,69.82,1371.25,-4.34,3.3546,-1.1918,-0.0001,0.0425
2026-01-01 02:58:00,149.99,0.1323,71.69,73.67,1326.66,-1.47,-3.5894,1.4871,-0.0,0.0277
2026-01-01 02:58:30,139.96,0.1266,73.36,72.79,1259.95,-11.27,-2.4131,0.8232,-0.0007,0.0779
2026-01-01 02:59:00,145.16,0.1371,69.93,75.32,1300.71,-5.96,3.1719,-0.5338,-0.0,0.049
2026-01-01 02:59:30,146.3,0.1409,66.46,71.73,1257.97,-4.75,0.4757,-0.2909,-0.0004,0.0298
2026-01-01 03:00:00,146.11,0.1273,68.9,74.74,1362.6,-4.89,2.5185,1.4801,-0.0007,0.0432
2026-01-01 03:00:30,151.34,0.1759,68.69,74.69,1362.99,0.24,-0.3997,-0.5897,-0.0006,0.0041
2026-01-01 03:01:00,145.31,0.1322,63.46,73.56,1290.78,-5.43,-4.828,-0.5824,0.0004,0.053
2026-01-01 03:01:30,141.69,0.1246,70.66,73.52,1360.3,-8.87,1.7926,-1.4768,-0.0026,0.0635
2026-01-01 03:02:00,148.9,0.1281,72.73,70.6,1310.15,-1.62,3.7161,1.22,0.0018,0.0281
2026-01-01 03:02:30,149.12,0.1232,69.97,75.96,1322.52,-1.23,-1.5072,0.3841,0.0001,0.0138
2026-01-01 03:03:00,145.89,0.1189,70.61,71.37,1227.97,-4.32,0.2074,-2.1784,-0.0018,0.0325
2026-01-01 03:03:30,149.53,0.1833,68.91,71.61,1343.17,-0.56,0.1244,0.3335,-0.0003,0.0039
2026-01-01 03:04:00,146.13,0.1305,69.54,72.04,1467.47,-3.8,-2.9238,1.8072,0.0002,0.0396
2026-01-01 03:04:30,143.68,0.1436,66.67,75.22,1340.17,-5.74,-1.5106,0.4279,-0.001,0.0404
2026-01-01 03:05:00,143.11,0.1067,68.39,72.89,1449.28,-6.05,-0.0217,-0.31,0.0019,0.0356
2026-01-01 03:05:30,143.64,0.1019,68.4,74.6,1320.07,-5.42,1.7057,0.8791,-0.0046,0.0409
2026-01-01 03:06:00,146.52,0.1533,66.44,74.65,1328.88,-2.42,-3.6307,-0.5349,-0.0005,0.0302
2026-01-01 03:06:30,136.38,0.0744,73.18,73.53,1293.63,-12.17,-0.9857,-1.8103,-0.0032,0.0805
2026-01-01 03:07:00,144.55,0.0912,69.43,71.03,1341.02,-3.89,0.378,-0.9273,-0.0002,0.0265
2026-01-01 03:07:30,137.14,0.1072,69.69,71.68,1249.8,-11.12,-1.4783,1.5051,-0.0008,0.0754
2026-01-01 03:08:00,141.6,0.115,70.95,74.04,1292.2,-6.44,-1.2581,2.1389,-0.0009,0.0492
2026-01-01 03:08:30,134.62,0.0445,70.6,75.95,1298.48,-12.91,-0.7952,-1.0183,-0.0041,0.0815
2026-01-01 03:09:00,140.01,0.1035,67.85,72.0,1278.11,-7.45,6.746,-2.4288,-0.0017,0.0791
2026-01-01 03:09:30,148.11,0.136,70.28,71.1,1355.68,0.85,1.5102,1.037,-0.0002,0.0138
2026-01-01 03:10:00,143.03,0.1001,70.48,74.08,1277.37,-3.98,-1.3281,2.0767,-0.0014,0.0349
2026-01-01 03:10:30,145.46,0.1242,66.74,75.25,1295.19,-1.56,1.2546,-2.454,-0.0026,0.0216
2026-01-01 03:11:00,145.54,0.1099,68.63,69.17,1295.93,-1.28,-1.2335,-1.3836,-0.0011,0.0163
2026-01-01 03:11:30,142.99,0.0917,70.51,72.48,1262.52,-3.54,-2.2287,0.6549,-0.0016,0.0313
2026-01-01 03:12:00,141.08,0.122,71.58,70.48,1263.89,-5.3,2.1686,2.472,-0.0003,0.0474
2026-01-01 03:12:30,147.33,0.1201,65.56,77.43,1296.71,1.0,5.1654,3.1465,-0.0002,0.037
2026-01-01 03:13:00,151.41,0.1864,65.17,76.77,1282.18,5.04,-4.0704,-0.9096,0.0034,0.0486
2026-01-01 03:13:30,139.19,0.0919,68.21,75.61,1316.56,-6.93,-6.4529,-3.7715,-0.0046,0.0793
2026-01-01 03:14:00,138.5,0.0944,69.66,69.23,1301.1,-7.43,-2.541,-0.2578,-0.0018,0.0541
2026-01-01 03:14:30,134.1,0.0923,71.53,75.09,1181.62,-11.49,3.3199,2.2316,-0.0026,0.0877
2026-01-01 03:15:00,145.14,0.1147,65.67,73.69,1289.1,-0.42,5.4401,-1.3922,0.0004,0.0289
2026-01-01 03:15:30,144.98,0.1301,66.8,72.31,1342.67,-0.35,-4.5291,1.3191,0.0014,0.0245
2026-01-01 03:16:00,136.09,0.0944,61.24,76.33,1295.59,-8.92,-6.8153,0.2593,-0.0029,0.0807
2026-01-01 03:16:30,131.35,0.0698,69.91,72.83,1277.92,-13.29,-0.6965,-0.6695,-0.0002,0.0821
2026-01-01 03:17:00,134.69,0.0742,67.26,74.99,1347.9,-9.72,7.5914,1.4345,-0.0008,0.0926
2026-01-01 03:17:30,146.54,0.1439,67.23,75.7,1326.41,2.16,1.057,-0.589,0.0018,0.018
2026-01-01 03:18:00,136.81,0.1063,66.12,73.82,1231.33,-7.42,-3.4653,-1.5616,-0.0004,0.0622
2026-01-01 03:18:30,139.6,0.0919,68.48,72.57,1210.11,-4.31,2.7316,-1.2536,0.0024,0.0399
2026-01-01 03:19:00,142.27,0.0792,68.04,71.31,1251.9,-1.55,-0.9121,0.7027,-0.0012,0.0143
2026-01-01 03:19:30,137.78,0.099,67.62,73.98,1302.52,-5.85,-4.7024,0.4656,-0.0019,0.0546
2026-01-01 03:20:00,132.86,0.1318,71.48,72.24,1158.77,-10.61,-0.8827,0.4437,0.0016,0.0664
2026-01-01 03:20:30,136.02,0.0971,66.93,74.86,1367.85,-6.97,7.3511,0.5379,-0.0014,0.0724
2026-01-01 03:21:00,147.57,0.1317,72.3,73.32,1387.84,4.67,1.1084,-1.4088,0.0011,0.0357
2026-01-01 03:21:30,138.23,0.1154,67.79,72.05,1276.9,-4.44,-3.8266,1.2279,0.0012,0.0452
2026-01-01 03:22:00,139.91,0.0725,68.27,75.77,1376.9,-2.69,-1.1915,1.7982,-0.0025,0.0258
2026-01-01 03:22:30,135.85,0.0429,63.58,75.64,1316.53,-6.53,-0.7808,0.9113,-0.0039,0.0436
2026-01-01 03:23:00,138.35,0.092,71.2,77.59,1303.68,-3.8,-0.5674,-0.4209,-0.0047,0.0251
2026-01-01 03:23:30,134.71,0.0662,70.73,74.8,1381.37,-7.33,-2.0722,-1.1833,-0.0013,0.0546
2026-01-01 03:24:00,134.21,0.0378,68.65,75.23,1343.55,-7.62,0.9907,0.8377,-0.0028,0.0506
2026-01-01 03:24:30,136.7,0.0625,64.18,76.48,1344.77,-4.94,0.0605,-1.3366,-0.0015,0.0327
2026-01-01 03:25:00,134.33,0.0627,64.7,72.55,1228.27,-7.07,-1.1729,0.0996,-0.0026,0.0457
2026-01-01 03:25:30,134.35,0.0568,71.75,76.68,1244.21,-6.71,1.4072,2.3748,-0.0037,0.0522
2026-01-01 03:26:00,137.14,0.0968,70.08,77.3,1212.29,-3.75,-0.3949,-2.1752,0.0001,0.0299
2026-01-01 03:26:30,133.56,0.054,67.8,72.33,1312.76,-7.17,1.7219,-1.731,-0.0008,0.0541
2026-01-01 03:27:00,140.59,0.0923,71.11,73.84,1272.35,0.02,-1.4876,1.9637,0.0009,0.0119
2026-01-01 03:27:30,130.58,0.0835,63.77,76.25,1245.12,-9.61,-5.8033,-2.1004,-0.003,0.0867
2026-01-01 03:28:00,128.98,0.0719,69.55,69.64,1095.03,-10.88,1.3692,-1.8611,-0.0017,0.0747
2026-01-01 03:28:30,133.32,0.1014,65.31,72.53,1259.6,-6.21,1.3187,2.9739,0.0005,0.0509
2026-01-01 03:29:00,131.62,0.0694,69.02,75.59,1214.11,-7.62,0.8488,0.3766,-0.0005,0.0485
2026-01-01 03:29:30,135.02,0.0352,66.84,73.28,1287.48,-4.05,0.9426,-1.7749,-0.0032,0.0326
2026-01-01 03:30:00,133.5,0.0956,64.24,72.04,1274.01,-5.37,-2.3999,0.3359,-0.0018,0.0417
2026-01-01 03:30:30,130.22,0.016,68.9,73.96,1385.24,-8.39,-1.9083,3.7569,-0.0041,0.0688
2026-01-01 03:31:00,129.69,0.0435,67.79,79.55,1379.64,-8.59,0.9786,-0.6331,-0.0044,0.0556
2026-01-01 03:31:30,132.18,0.0423,70.95,72.69,1201.64,-6.01,4.8413,-2.3225,-0.0037,0.0623
2026-01-01 03:32:00,139.37,0.0817,69.19,74.91,1230.43,1.28,-2.6307,0.5239,0.0005,0.0193
2026-01-01 03:32:30,126.92,0.053,71.81,73.74,1338.55,-10.96,-3.4167,1.2503,0.0005,0.0818
2026-01-01 03:33:00,132.54,0.0932,70.87,77.41,1338.5,-5.16,0.3949,-0.2571,0.0001,0.0318
2026-01-01 03:33:30,127.71,0.0338,67.01,73.22,1332.34,-9.85,0.6757,-1.1082,-0.0016,0.0633
2026-01-01 03:34:00,133.89,0.0872,66.12,75.19,1309.53,-3.55,1.5416,0.7618,0.0025,0.0288
2026-01-01 03:34:30,130.79,0.0519,63.19,74.75,1310.48,-6.3,-2.1429,-0.8224,-0.0005,0.0477
2026-01-01 03:35:00,129.6,0.0504,59.55,73.55,1356.26,-7.22,-4.2164,-0.564,-0.0006,0.0609
2026-01-01 03:35:30,122.36,0.0,66.12,73.62,1330.85,-14.0,0.1408,1.6132,-0.0028,0.0871
2026-01-01 03:36:00,129.88,0.0736,65.92,76.77,1245.62,-6.17,3.9017,3.0243,-0.0012,0.0616
2026-01-01 03:36:30,130.16,0.0495,67.03,79.67,1307.01,-5.63,3.0492,-1.5732,-0.0002,0.05
2026-01-01 03:37:00,135.98,0.0716,73.16,73.63,1334.06,0.29,-3.8066,-3.7094,-0.001,0.0291
2026-01-01 03:37:30,122.55,0.0112,62.46,72.25,1322.23,-12.65,-4.5901,0.8303,-0.0036,0.0951
2026-01-01 03:38:00,126.8,0.0341,66.46,75.29,1298.71,-7.9,0.7018,1.8911,-0.0019,0.0546
2026-01-01 03:38:30,123.95,0.0382,66.93,76.03,1227.8,-10.45,1.6593,1.4308,-0.0032,0.072
2026-01-01 03:39:00,130.12,0.0545,70.0,78.15,1234.83,-4.11,-1.2075,-1.0558,-0.0007,0.0317
2026-01-01 03:39:30,121.54,0.017,64.52,73.92,1316.31,-12.44,0.0356,-1.3649,-0.0009,0.0767
2026-01-01 03:40:00,130.19,0.0534,68.33,75.42,1254.45,-3.49,4.1171,-0.8703,-0.0021,0.0396
2026-01-01 03:40:30,129.77,0.0666,68.09,72.18,1305.6,-3.6,-1.1332,1.0935,0.0025,0.0285
2026-01-01 03:41:00,127.92,0.043,66.17,77.61,1323.29,-5.29,2.986,1.631,-0.0,0.048
2026-01-01 03:41:30,135.74,0.0929,66.26,75.44,1371.65,2.44,-2.7239,-3.8818,0.0025,0.0377
2026-01-01 03:42:00,122.48,0.0338,66.44,69.84,1338.62,-10.58,-5.899,-1.2577,-0.0024,0.0899
2026-01-01 03:42:30,123.94,0.0,60.76,72.93,1322.52,-8.66,-0.0275,1.9212,-0.0026,0.0563
2026-01-01 03:43:00,122.42,0.0177,65.46,73.69,1268.61,-9.89,-1.632,1.4636,-0.0038,0.0687
2026-01-01 03:43:30,120.68,0.0,60.53,75.85,1283.77,-11.26,5.0471,0.0149,-0.0017,0.0862
2026-01-01 03:44:00,132.52,0.1037,65.67,73.72,1245.49,0.77,3.0106,-1.4916,0.0008,0.0211
2026-01-01 03:44:30,126.7,0.0294,66.72,72.87,1264.45,-4.82,-2.8976,2.148,-0.0011,0.0466
2026-01-01 03:45:00,126.72,0.0502,68.77,78.01,1329.48,-4.68,1.1646,0.801,-0.0,0.034
2026-01-01 03:45:30,129.03,0.0816,61.14,74.47,1286.47,-2.23,-0.3348,-2.584,0.0041,0.0221
2026-01-01 03:46:00,126.05,0.0122,57.57,72.84,1248.3,-4.78,-2.2405,0.4815,-0.0031,0.038
2026-01-01 03:46:30,124.55,0.0314,68.62,75.43,1293.93,-6.0,-2.6165,1.4447,-0.0009,0.05
2026-01-01 03:47:00,120.82,0.0024,57.77,75.73,1299.29,-9.35,0.5909,-1.1629,-0.0035,0.0602
2026-01-01 03:47:30,125.73,0.0163,68.04,73.11,1190.31,-4.24,-0.7735,-0.863,0.0003,0.03
2026-01-01 03:48:00,119.27,0.0069,62.19,74.01,1302.47,-10.32,0.5356,0.322,-0.0014,0.0628
2026-01-01 03:48:30,126.8,0.0425,68.26,73.75,1317.49,-2.63,2.1284,0.0615,0.0002,0.0235
2026-01-01 03:49:00,123.53,0.0047,70.07,74.13,1277.28,-5.69,-2.0214,-0.3134,-0.0025,0.0419
